ITEM_ID,OPC_FULLNAME,DH_BLDG,DH_ROOM,DH_TAG,ITEM_DESC,LOC_ID,COMMENTS,ENABLED,SOURCE,LAT,LON,FREQ,RETENTION
1568,KNUDSEN_1-217.AH9.HTS_CV,KNUDSEN_HALL,1-217,AH9.HTS,Hot Deck Supply Temperature Setpoint,227,F,Y,AHU-9,,,60,-1
1569,KNUDSEN_2-151.AH4.RCO2_CV,KNUDSEN_HALL,2-151,AH4.RCO2,Return or Exhaust Air CO2,227,PPM,Y,AHU-4,,,60,-1
1570,KNUDSEN_2-218.AH10.RCO2_CV,KNUDSEN_HALL,2-218,AH10.RC02,Return or Exhaust Air CO2,227,PPM,Y,AHU-10,,,60,-1
1571,KNUDSEN_3-151.AH5.SYS_CV,KNUDSEN_HALL,3-151,AH5.SYS,Occ-Vent-Unocc Control,227,O-V-U,Y,AHU-5,,,0,-1
1572,KNUDSEN_4-151.AH6.RCO2_CV,KNUDSEN_HALL,4-151,AH6.RCO2,Return or Exhaust Air CO2,227,PPM,Y,AHU-6,,,60,-1
1575,KNUDSEN_5-151.AH7.RCO2_CV,KNUDSEN_HALL,5-151,AH7.RCO2,Return or Exhaust Air CO2,227,PPM,Y,AHU-7,,,60,-1
1576,KNUDSEN_6-151.AH8.CT_CV,KNUDSEN_HALL,6-151,AH8.CT,Cold Deck Supply Temperature,227,F,Y,AHU-8,,,60,-1
1577,KNUDSEN_3-151.AH5.HT_CV,KNUDSEN_HALL,3-151,AH5.HT,Hot Deck Supply Temperature,227,F,Y,AHU-5,,,60,-1
1578,KNUDSEN_1-151.AH3.HT_CV,KNUDSEN_HALL,1-151,AH3.HT,Hot Deck Supply Temperature,227,F,Y,AHU-3,,,60,-1
1579,KNUDSEN_1-217.AH9.RRH_CV,KNUDSEN_HALL,1-217,AH9.RRH,Return or Exhaust Air Humidity,227,RH,Y,AHU-9,,,60,-1
1580,KNUDSEN_2-218.AH10.CTS_CV,KNUDSEN_HALL,2-218,AH10.CTS,Cold Deck Supply Temperature  Setpoint,227,F,Y,AHU-10,,,60,-1
1581,KNUDSEN_4-151.AH6.CT_CV,KNUDSEN_HALL,4-151,AH6.CT,Cold Deck Supply Temperature,227,F,Y,AHU-6,,,60,-1
1582,KNUDSEN_5-151.AH7.MT_CV,KNUDSEN_HALL,5-151,AH7.MT,Mixed Air Temperature,227,F,Y,AHU-7,,,60,-1
1583,KNUDSEN_1-151.AH3.CV_CV,KNUDSEN_HALL,1-151,AH3.CV,Chilled Water Valve Position,227,%opn,Y,AHU-3,,,60,-1
1584,KNUDSEN_2-218.AH10.MT_CV,KNUDSEN_HALL,2-218,AH10.MT,Mixed Air Temperature,227,F,Y,AHU-10,,,60,-1
1585,KNUDSEN_5-151.AH7.HV_CV,KNUDSEN_HALL,5-151,AH7.HV,Hot Water Valve Position,227,%opn,Y,AHU-7,,,60,-1
1586,KNUDSEN_6-151.AH8.HT_CV,KNUDSEN_HALL,6-151,AH8.HT,Hot Deck Supply Temperature,227,F,Y,AHU-8,,,60,-1
1587,AGSM-STM-DINT_CV,GOLD_HALL,B105,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),85,,Y,,,,15,-1
1588,AGSM-STM-PINT_CV,GOLD_HALL,B105,STM-PINT,Average steam pressure over a 15-minute interval,85,,Y,,,,15,-1
1589,AGSM-STM-TINT_CV,GOLD_HALL,B105,STM-TINT,Average steam supply temperature over a 15-minute interval,85,,Y,,,,15,-1
1590,MORGAN-CHW-FINT_CV,MORGAN_CTR,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),180,,Y,,,,15,-1
1591,MORGAN-CHW-DINT_CV,MORGAN_CTR,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),180,,Y,,,,15,-1
1592,MORGAN-CHW-TRINT_CV,MORGAN_CTR,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,180,,Y,,,,15,-1
1593,MORGAN-CHW-TSINT_CV,MORGAN_CTR,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,180,,Y,,,,15,-1
1594,PAULEY-CHW-FINT_CV,PAULEY,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),256,,Y,,,,15,-1
1595,PAULEY-CHW-DINT_CV,PAULEY,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),256,,Y,,,,15,-1
1596,PAULEY-CHW-TRINT_CV,PAULEY,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,256,,Y,,,,15,-1
1597,PAULEY-CHW-TSINT_CV,PAULEY,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,256,,Y,,,,15,-1
1598,PUBHEALTH-CHW-FINT_CV,PUBLIC_HLTH,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),242,,Y,,,,15,-1
1599,PUBHEALTH-CHW-DINT_CV,PUBLIC_HLTH,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),242,,Y,,,,15,-1
1600,PUBHEALTH-CHW-TRINT_CV,PUBLIC_HLTH,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,242,,Y,,,,15,-1
1601,PUBHEALTH-CHW-TSINT_CV,PUBLIC_HLTH,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,242,,Y,,,,15,-1
1602,PUBHEALTH-STM-DINT_CV,PUBLIC_HLTH,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),242,,Y,,,,15,-1
1603,PUBHEALTH-STM-PINT_CV,PUBLIC_HLTH,,STM-PINT,Average steam pressure over a 15-minute interval,242,,Y,,,,15,-1
1604,PUBHEALTH-STM-TINT_CV,PUBLIC_HLTH,,STM-TINT,Average steam supply temperature over a 15-minute interval,242,,Y,,,,15,-1
1605,REHAB-CHW-FINT_CV,REHAB_CENTER,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),245,,Y,,,,0,-1
1606,REHAB-CHW-DINT_CV,REHAB_CENTER,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),245,,Y,,,,0,-1
1607,REHAB-CHW-TRINT_CV,REHAB_CENTER,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,245,,Y,,,,0,-1
1608,REHAB-CHW-TSINT_CV,REHAB_CENTER,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,245,,Y,,,,0,-1
1609,TERASAKI-STM-DINT_CV,TERASAKI_LSB,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),81574,,Y,,,,15,-1
1610,TERASAKI-STM-PINT_CV,TERASAKI_LSB,,STM-PINT,Average steam pressure over a 15-minute interval,81574,,Y,,,,15,-1
1611,TERASAKI-STM-TINT_CV,TERASAKI_LSB,,STM-TINT,Average steam supply temperature over a 15-minute interval,81574,,Y,,,,15,-1
1612,WOODENNORT-CHW-FINT_CV,WOODEN,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),283,,Y,,,,15,-1
1613,WOODENNORT-CHW-DINT_CV,WOODEN,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),283,,Y,,,,15,-1
1614,WOODENNORT-CHW-TRINT_CV,WOODEN,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,283,,Y,,,,15,-1
1615,WOODENNORT-CHW-TSINT_CV,WOODEN,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,283,,Y,,,,15,-1
1616,YOUNG-STM-DINT_CV,YOUNG_HALL,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),279,,Y,,,,15,-1
1617,YOUNG-STM-PINT_CV,YOUNG_HALL,,STM-PINT,Average steam pressure over a 15-minute interval,279,,Y,,,,15,-1
1618,YOUNG-STM-TINT_CV,YOUNG_HALL,,STM-TINT,Average steam supply temperature over a 15-minute interval,279,,Y,,,,15,-1
1619,CONDUCTIVITY_METER.01_CV,CAMPUS,TUNL,MTR01.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1620,CONDUCTIVITY_METER.02_CV,CAMPUS,TUNL,MTR02.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1621,CONDUCTIVITY_METER.03_CV,CAMPUS,TUNL,MTR03.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1622,CONDUCTIVITY_METER.04_CV,CAMPUS,TUNL,MTR04.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1623,CONDUCTIVITY_METER.05_CV,CAMPUS,TUNL,MTR05.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1624,CONDUCTIVITY_METER.06_CV,CAMPUS,TUNL,MTR06.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1625,CONDUCTIVITY_METER.07_CV,CAMPUS,TUNL,MTR07.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1626,CONDUCTIVITY_METER.08_CV,CAMPUS,TUNL,MTR08.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1627,CONDUCTIVITY_METER.09_CV,CAMPUS,TUNL,MTR09.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1628,CONDUCTIVITY_METER.10_CV,CAMPUS,TUNL,MTR10.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1629,CONDUCTIVITY_METER.11_CV,CAMPUS,TUNL,MTR11.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1630,CONDUCTIVITY_METER.12_CV,CAMPUS,TUNL,MTR12.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1631,CONDUCTIVITY_METER.13_CV,CAMPUS,TUNL,MTR13.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1632,CONDUCTIVITY_METER.14_CV,CAMPUS,TUNL,MTR14.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1633,CONDUCTIVITY_METER.15_CV,CAMPUS,TUNL,MTR15.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1634,CONDUCTIVITY_METER.16_CV,CAMPUS,TUNL,MTR16.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1635,CONDUCTIVITY_METER.17_CV,CAMPUS,TUNL,MTR17.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1636,CONDUCTIVITY_METER.18_CV,CAMPUS,TUNL,MTR18.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1637,CONDUCTIVITY_METER.19_CV,CAMPUS,TUNL,MTR19.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1638,CONDUCTIVITY_METER.24_CV,CAMPUS,TUNL,MTR24.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1639,CONDUCTIVITY_METER.25_CV,CAMPUS,TUNL,MTR25.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1640,CONDUCTIVITY_METER.26_CV,CAMPUS,TUNL,MTR26.CND,Condensate Conductivity Meter,0,,Y,,,,1,7
1877,ACKERMAN-CHW-FINT_CV,ACKERMAN,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),103,,Y,,,,15,-1
1878,ACKERMAN-CHW-DINT_CV,ACKERMAN,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),103,,Y,,,,15,-1
1879,ACKERMAN-CHW-TRINT_CV,ACKERMAN,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,103,,Y,,,,15,-1
1880,ACKERMAN-CHW-TSINT_CV,ACKERMAN,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,103,,Y,,,,15,-1
1881,ACOSTA-CHW-FINT_CV,ACOSTA_CTR,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),104,,Y,,,,15,-1
1882,ACOSTA-CHW-DINT_CV,ACOSTA_CTR,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),104,,Y,,,,15,-1
1883,ACOSTA-CHW-TRINT_CV,ACOSTA_CTR,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,104,,Y,,,,15,-1
1884,ACOSTA-CHW-TSINT_CV,ACOSTA_CTR,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,104,,Y,,,,15,-1
1885,AGSM-CHW-FINT_CV,GOLD_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),85,,Y,,,,15,-1
1886,AGSM-CHW-DINT_CV,GOLD_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),85,,Y,,,,15,-1
1887,AGSM-CHW-TRINT_CV,GOLD_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,85,,Y,,,,15,-1
1888,AGSM-CHW-TSINT_CV,GOLD_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,85,,Y,,,,15,-1
1892,ASHE-CHW-FINT_CV,ASHE_CENTER,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),103,,Y,,,,15,-1
1893,ASHE-CHW-DINT_CV,ASHE_CENTER,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),103,,Y,,,,15,-1
1894,ASHE-CHW-TRINT_CV,ASHE_CENTER,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,103,,Y,,,,15,-1
1895,ASHE-CHW-TSINT_CV,ASHE_CENTER,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,103,,Y,,,,15,-1
1896,BOELTER-CHW-FINT_CV,BOELTER_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),124,,Y,,,,15,-1
1897,BOELTER-CHW-DINT_CV,BOELTER_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),124,,Y,,,,15,-1
1898,BOELTER-CHW-TRINT_CV,BOELTER_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,124,,Y,,,,15,-1
1899,BOELTER-CHW-TSINT_CV,BOELTER_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,124,,Y,,,,15,-1
1900,BOTANY-CHW-FINT_CV,BOTANY,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),126,,Y,,,,15,-1
1901,BOTANY-CHW-DINT_CV,BOTANY,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),126,,Y,,,,15,-1
1902,BOTANY-CHW-TRINT_CV,BOTANY,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,126,,Y,,,,15,-1
1903,BOTANY-CHW-TSINT_CV,BOTANY,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,126,,Y,,,,15,-1
1904,BOYER-CHW-FINT_CV,BOYER_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),97,,Y,,,,15,-1
1905,BOYER-CHW-DINT_CV,BOYER_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),97,,Y,,,,15,-1
1906,BOYER-CHW-TRINT_CV,BOYER_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,97,,Y,,,,15,-1
1907,BOYER-CHW-TSINT_CV,BOYER_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,97,,Y,,,,15,-1
1908,BOYER-STM-DINT_CV,BOYER_HALL,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),97,,Y,,,,15,-1
1909,BOYER-STM-PINT_CV,BOYER_HALL,,STM-PINT,Average steam pressure over a 15-minute interval,97,,Y,,,,15,-1
1910,BOYER-STM-TINT_CV,BOYER_HALL,,STM-TINT,Average steam supply temperature over a 15-minute interval,97,,Y,,,,15,-1
1911,BROAD-CHW-FINT_CV,BROAD_CTR,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),393,,Y,,,,15,-1
1912,BROAD-CHW-DINT_CV,BROAD_CTR,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),393,,Y,,,,15,-1
1913,BROAD-CHW-TRINT_CV,BROAD_CTR,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,393,,Y,,,,15,-1
1914,BROAD-CHW-TSINT_CV,BROAD_CTR,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,393,,Y,,,,15,-1
1915,CAMPBELL-CHW-FINT_CV,CAMPBELL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),357,,Y,,,,15,-1
1916,CAMPBELL-CHW-DINT_CV,CAMPBELL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),357,,Y,,,,15,-1
1917,CAMPBELL-CHW-TRINT_CV,CAMPBELL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,357,,Y,,,,15,-1
1918,CAMPBELL-CHW-TSINT_CV,CAMPBELL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,357,,Y,,,,15,-1
1919,CNSI-CHW-FINT_CV,CNSI,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),65323,,Y,,,,15,-1
1920,CNSI-CHW-DINT_CV,CNSI,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),65323,,Y,,,,15,-1
1921,CNSI-CHW-TRINT_CV,CNSI,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,65323,,Y,,,,15,-1
1922,CNSI-CHW-TSINT_CV,CNSI,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,65323,,Y,,,,15,-1
1923,CSB1-CHW-FINT_CV,CSB1,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),330,,Y,,,,15,-1
1924,CSB1-CHW-DINT_CV,CSB1,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),330,,Y,,,,15,-1
1925,CSB1-CHW-TRINT_CV,CSB1,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,330,,Y,,,,15,-1
1926,CSB1-CHW-TSINT_CV,CSB1,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,330,,Y,,,,15,-1
1927,DENTISTRY-CHW-FINT_CV,DENTISTRY,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),392,,Y,,,,15,-1
1928,DENTISTRY-CHW-DINT_CV,DENTISTRY,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),392,,Y,,,,15,-1
1929,DENTISTRY-CHW-TRINT_CV,DENTISTRY,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,392,,Y,,,,15,-1
1930,DENTISTRY-CHW-TSINT_CV,DENTISTRY,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,392,,Y,,,,15,-1
1931,DENTISTRY-STM-DINT_CV,DENTISTRY,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),392,,Y,,,,15,-1
1932,DENTISTRY-STM-PINT_CV,DENTISTRY,,STM-PINT,Average steam pressure over a 15-minute interval,392,,Y,,,,15,-1
1933,DENTISTRY-STM-TINT_CV,DENTISTRY,,STM-TINT,Average steam supply temperature over a 15-minute interval,392,,Y,,,,15,-1
1934,DODD-CHW-FINT_CV,DODD_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),394,,Y,,,,0,-1
1935,DODD-CHW-DINT_CV,DODD_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),394,,Y,,,,0,-1
1936,DODD-CHW-TRINT_CV,DODD_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,394,,Y,,,,0,-1
1937,DODD-CHW-TSINT_CV,DODD_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,394,,Y,,,,0,-1
1938,ENG5-CHW-FINT_CV,ENGR_BLDG_5,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),65324,,Y,,,,15,-1
1939,ENG5-CHW-DINT_CV,ENGR_BLDG_5,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),65324,,Y,,,,15,-1
1940,ENG5-CHW-TRINT_CV,ENGR_BLDG_5,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,65324,,Y,,,,15,-1
1941,ENG5-CHW-TSINT_CV,ENGR_BLDG_5,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,65324,,Y,,,,15,-1
1942,FACTOR-CHW-FINT_CV,FACTOR,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),341,,Y,,,,15,-1
1943,FACTOR-CHW-DINT_CV,FACTOR,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),341,,Y,,,,15,-1
1944,FACTOR-CHW-TRINT_CV,FACTOR,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,341,,Y,,,,15,-1
1945,FACTOR-CHW-TSINT_CV,FACTOR,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,341,,Y,,,,15,-1
1946,FACULTYCEN-STM-DINT_CV,FACULTY_CTR,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),342,,Y,,,,15,-1
1947,FACULTYCEN-STM-PINT_CV,FACULTY_CTR,,STM-PINT,Average steam pressure over a 15-minute interval,342,,Y,,,,15,-1
1948,FACULTYCEN-STM-TINT_CV,FACULTY_CTR,,STM-TINT,Average steam supply temperature over a 15-minute interval,342,,Y,,,,15,-1
1949,FOWLER-CHW-FINT_CV,FOWLER_MUSM,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),345,,Y,,,,15,-1
1950,FOWLER-CHW-DINT_CV,FOWLER_MUSM,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),345,,Y,,,,15,-1
1951,FOWLER-CHW-TRINT_CV,FOWLER_MUSM,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,345,,Y,,,,15,-1
1952,FOWLER-CHW-TSINT_CV,FOWLER_MUSM,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,345,,Y,,,,15,-1
1953,FRANZ-CHW-FINT_CV,FRANZ_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),346,,Y,,,,15,-1
1954,FRANZ-CHW-DINT_CV,FRANZ_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),346,,Y,,,,15,-1
1955,FRANZ-CHW-TRINT_CV,FRANZ_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,346,,Y,,,,15,-1
1956,FRANZ-CHW-TSINT_CV,FRANZ_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,346,,Y,,,,15,-1
1957,GEOLOGY-CHW-FINT_CV,GEOLOGY,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),348,,Y,,,,15,-1
1958,GEOLOGY-CHW-DINT_CV,GEOLOGY,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),348,,Y,,,,15,-1
1959,GEOLOGY-CHW-TRINT_CV,GEOLOGY,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,348,,Y,,,,15,-1
1960,GEOLOGY-CHW-TSINT_CV,GEOLOGY,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,348,,Y,,,,15,-1
1961,GONDA-STM-DINT_CV,GONDA_CENTER,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),349,,Y,,,,15,-1
1962,GONDA-STM-PINT_CV,GONDA_CENTER,,STM-PINT,Average steam pressure over a 15-minute interval,349,,Y,,,,15,-1
1963,GONDA-STM-TINT_CV,GONDA_CENTER,,STM-TINT,Average steam supply temperature over a 15-minute interval,349,,Y,,,,15,-1
1964,HAINES-CHW-FINT_CV,HAINES_HALL,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),362,,Y,,,,15,-1
1965,HAINES-CHW-DINT_CV,HAINES_HALL,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),362,,Y,,,,15,-1
1966,HAINES-CHW-TRINT_CV,HAINES_HALL,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,362,,Y,,,,15,-1
1967,HAINES-CHW-TSINT_CV,HAINES_HALL,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,362,,Y,,,,15,-1
1968,HUMANITIES-CHW-FINT_CV,HUMANITIES,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),226,,Y,,,,15,-1
1969,HUMANITIES-CHW-DINT_CV,HUMANITIES,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),226,,Y,,,,15,-1
1970,HUMANITIES-CHW-TRINT_CV,HUMANITIES,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,226,,Y,,,,15,-1
1971,HUMANITIES-CHW-TSINT_CV,HUMANITIES,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,226,,Y,,,,15,-1
1972,JAMESWEST-CHW-FINT_CV,WEST_CENTER,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),173,,Y,,,,15,-1
1973,JAMESWEST-CHW-DINT_CV,WEST_CENTER,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),173,,Y,,,,15,-1
1974,JAMESWEST-CHW-TRINT_CV,WEST_CENTER,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,173,,Y,,,,15,-1
1975,JAMESWEST-CHW-TSINT_CV,WEST_CENTER,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,173,,Y,,,,15,-1
1976,KERCKHOFF-CHW-FINT_CV,KERCKHOFF,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),268,,Y,,,,15,-1
1977,KERCKHOFF-CHW-DINT_CV,KERCKHOFF,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),268,,Y,,,,15,-1
1978,KERCKHOFF-CHW-TRINT_CV,KERCKHOFF,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,268,,Y,,,,15,-1
1979,KERCKHOFF-CHW-TSINT_CV,KERCKHOFF,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,268,,Y,,,,15,-1
1980,LAW-CHW-FINT_CV,LAW,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),231,,Y,,,,15,-1
1981,LAW-CHW-DINT_CV,LAW,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),231,,Y,,,,15,-1
1982,LAW-CHW-TRINT_CV,LAW,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,231,,Y,,,,15,-1
1983,LAW-CHW-TSINT_CV,LAW,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,231,,Y,,,,15,-1
1984,LAW-STM-DINT_CV,LAW,,STM-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),231,,Y,,,,0,-1
1985,LAW-STM-PINT_CV,LAW,,STM-PINT,Average steam pressure over a 15-minute interval,231,,Y,,,,0,-1
1986,LAW-STM-TINT_CV,LAW,,STM-TINT,Average steam supply temperature over a 15-minute interval,231,,Y,,,,0,-1
1987,MACGOWAN-CHW-FINT_CV,MACGOWAN,,CHW-FINT,Average chilled water flow over a 15-minute interval (GPM),237,,Y,,,,15,-1
1988,MACGOWAN-CHW-DINT_CV,MACGOWAN,,CHW-DINT,Average chilled water/steam demand over a 15-minute interval (Tons or Lbs/Hr),237,,Y,,,,15,-1
1989,MACGOWAN-CHW-TRINT_CV,MACGOWAN,,CHW-TRINT,Average chilled water return temperature over a 15-minute interval,237,,Y,,,,15,-1
1990,MACGOWAN-CHW-TSINT_CV,MACGOWAN,,CHW-TSINT,Average chilled water supply temperature over a 15-minute interval,237,,Y,,,,15,-1
